Rep,Threshold,TP,TN,FP,FN
CLUSTERS_8_REP_10,0.138000,696846,6543626,440,82866644
CLUSTERS_8_REP_10,0.139000,714426,6543626,440,82849064
CLUSTERS_8_REP_10,0.140000,726892,6543644,422,82836598
CLUSTERS_8_REP_10,0.141000,756836,6543660,406,82806654
CLUSTERS_8_REP_10,0.142000,782830,6543660,406,82780660
CLUSTERS_8_REP_10,0.143000,789286,6543660,406,82774204
CLUSTERS_8_REP_10,0.144000,818922,6543652,414,82744568
CLUSTERS_8_REP_10,0.145000,837714,6543652,414,82725776
CLUSTERS_8_REP_10,0.146000,875518,6543652,414,82687972
CLUSTERS_8_REP_10,0.147000,879044,6543186,880,82684446
CLUSTERS_8_REP_10,0.148000,891100,6543186,880,82672390
CLUSTERS_8_REP_10,0.149000,897168,6543186,880,82666322
CLUSTERS_8_REP_10,0.150000,918062,6543186,880,82645428
CLUSTERS_8_REP_10,0.151000,941914,6543186,880,82621576
CLUSTERS_8_REP_10,0.152000,956782,6543106,960,82606708
CLUSTERS_8_REP_10,0.153000,976902,6543106,960,82586588
CLUSTERS_8_REP_10,0.154000,979550,6543106,960,82583940
CLUSTERS_8_REP_10,0.155000,1001896,6543106,960,82561594
CLUSTERS_8_REP_10,0.156000,1060610,6543106,960,82502880
CLUSTERS_8_REP_10,0.157000,1066232,6543106,960,82497258
CLUSTERS_8_REP_10,0.158000,1091302,6543106,960,82472188
CLUSTERS_8_REP_10,0.159000,1117896,6543104,962,82445594
CLUSTERS_8_REP_10,0.160000,1120884,6543104,962,82442606
CLUSTERS_8_REP_10,0.161000,1132812,6543098,968,82430678
CLUSTERS_8_REP_10,0.162000,1154166,6543098,968,82409324
CLUSTERS_8_REP_10,0.163000,1162370,6542968,1098,82401120
CLUSTERS_8_REP_10,0.164000,1162810,6542968,1098,82400680
CLUSTERS_8_REP_10,0.165000,1217432,6542968,1098,82346058
CLUSTERS_8_REP_10,0.166000,1221936,6543010,1056,82341554
CLUSTERS_8_REP_10,0.167000,1220810,6543010,1056,82342680
CLUSTERS_8_REP_10,0.168000,1264586,6543010,1056,82298904
CLUSTERS_8_REP_10,0.169000,1267908,6543010,1056,82295582
CLUSTERS_8_REP_10,0.170000,1298800,6543010,1056,82264690
CLUSTERS_8_REP_10,0.171000,1359888,6543010,1056,82203602
CLUSTERS_8_REP_10,0.172000,1376608,6543170,896,82186882
CLUSTERS_8_REP_10,0.173000,1385522,6543134,932,82177968
CLUSTERS_8_REP_10,0.174000,1395302,6542650,1416,82168188
CLUSTERS_8_REP_10,0.175000,1423382,6543112,954,82140108
CLUSTERS_8_REP_10,0.176000,1428412,6543112,954,82135078
CLUSTERS_8_REP_10,0.177000,1438026,6543112,954,82125464
CLUSTERS_8_REP_10,0.178000,1463134,6543112,954,82100356
CLUSTERS_8_REP_10,0.179000,1500458,6542658,1408,82063032
CLUSTERS_8_REP_10,0.180000,1500950,6542658,1408,82062540
CLUSTERS_8_REP_10,0.181000,1524716,6542658,1408,82038774
CLUSTERS_8_REP_10,0.182000,1527088,6542658,1408,82036402
CLUSTERS_8_REP_10,0.183000,1532288,6542658,1408,82031202
CLUSTERS_8_REP_10,0.184000,1537920,6542658,1408,82025570
CLUSTERS_8_REP_10,0.185000,1569104,6542658,1408,81994386
CLUSTERS_8_REP_10,0.186000,1569046,6542720,1346,81994444
CLUSTERS_8_REP_10,0.187000,1565394,6542720,1346,81998096
CLUSTERS_8_REP_10,0.188000,1570614,6541090,2976,81992876
CLUSTERS_8_REP_10,0.189000,1620512,6541090,2976,81942978
CLUSTERS_8_REP_10,0.190000,1627494,6541090,2976,81935996
CLUSTERS_8_REP_10,0.191000,1641052,6541090,2976,81922438
CLUSTERS_8_REP_10,0.192000,1725606,6541090,2976,81837884
CLUSTERS_8_REP_10,0.193000,1745436,6541090,2976,81818054
CLUSTERS_8_REP_10,0.194000,1778170,6541090,2976,81785320
CLUSTERS_8_REP_10,0.195000,1803916,6541090,2976,81759574
CLUSTERS_8_REP_10,0.196000,1811868,6541058,3008,81751622
CLUSTERS_8_REP_10,0.197000,1821442,6541080,2986,81742048
CLUSTERS_8_REP_10,0.198000,1861306,6541080,2986,81702184
CLUSTERS_8_REP_10,0.199000,1861708,6541038,3028,81701782
CLUSTERS_8_REP_10,0.200000,1877212,6541038,3028,81686278
CLUSTERS_8_REP_10,0.201000,1883416,6541038,3028,81680074
CLUSTERS_8_REP_10,0.202000,1886222,6541038,3028,81677268
CLUSTERS_8_REP_10,0.203000,1896552,6541038,3028,81666938
CLUSTERS_8_REP_10,0.204000,1900272,6541038,3028,81663218
CLUSTERS_8_REP_10,0.205000,1904570,6541038,3028,81658920
CLUSTERS_8_REP_10,0.206000,2018106,6541038,3028,81545384
CLUSTERS_8_REP_10,0.207000,2028388,6541052,3014,81535102
CLUSTERS_8_REP_10,0.208000,2094700,6541026,3040,81468790
CLUSTERS_8_REP_10,0.209000,2097040,6541026,3040,81466450
CLUSTERS_8_REP_10,0.210000,2117812,6541026,3040,81445678
CLUSTERS_8_REP_10,0.211000,2111120,6541052,3014,81452370
CLUSTERS_8_REP_10,0.212000,2120570,6541052,3014,81442920
CLUSTERS_8_REP_10,0.214000,2136338,6536538,7528,81427152
CLUSTERS_8_REP_10,0.215000,2168018,6536966,7100,81395472
CLUSTERS_8_REP_10,0.217000,2203064,6536966,7100,81360426
CLUSTERS_8_REP_10,0.218000,2203628,6536934,7132,81359862
CLUSTERS_8_REP_10,0.219000,2351508,6536934,7132,81211982
CLUSTERS_8_REP_10,0.220000,2351970,6536934,7132,81211520
CLUSTERS_8_REP_10,0.221000,2369478,6536940,7126,81194012
CLUSTERS_8_REP_10,0.222000,2375622,6536940,7126,81187868
CLUSTERS_8_REP_10,0.223000,2433174,6536940,7126,81130316
CLUSTERS_8_REP_10,0.224000,2457120,6536940,7126,81106370
CLUSTERS_8_REP_10,0.225000,2454230,6536940,7126,81109260
CLUSTERS_8_REP_10,0.226000,2498282,6536940,7126,81065208
CLUSTERS_8_REP_10,0.227000,2539534,6536940,7126,81023956
CLUSTERS_8_REP_10,0.228000,2660492,6536940,7126,80902998
CLUSTERS_8_REP_10,0.231000,2692214,6536940,7126,80871276
CLUSTERS_8_REP_10,0.234000,2696586,6536940,7126,80866904
CLUSTERS_8_REP_10,0.237000,2713598,6536940,7126,80849892
CLUSTERS_8_REP_10,0.238000,2803878,6536940,7126,80759612
CLUSTERS_8_REP_10,0.239000,2838458,6524940,19126,80725032
CLUSTERS_8_REP_10,0.240000,2860544,6524940,19126,80702946
CLUSTERS_8_REP_10,0.241000,2871954,6524940,19126,80691536
CLUSTERS_8_REP_10,0.242000,2873106,6524940,19126,80690384
CLUSTERS_8_REP_10,0.243000,2908116,6524940,19126,80655374
CLUSTERS_8_REP_10,0.244000,2911456,6524940,19126,80652034
CLUSTERS_8_REP_10,0.245000,2909456,6524940,19126,80654034
CLUSTERS_8_REP_10,0.246000,2914496,6524940,19126,80648994
CLUSTERS_8_REP_10,0.249000,2914896,6522876,21190,80648594
CLUSTERS_8_REP_10,0.250000,2927552,6522876,21190,80635938
CLUSTERS_8_REP_10,0.251000,2927528,6522854,21212,80635962
CLUSTERS_8_REP_10,0.253000,2939620,6522848,21218,80623870
CLUSTERS_8_REP_10,0.256000,2964028,6522848,21218,80599462
CLUSTERS_8_REP_10,0.258000,3040180,6522848,21218,80523310
CLUSTERS_8_REP_10,0.260000,3063180,6522848,21218,80500310
CLUSTERS_8_REP_10,0.261000,3064560,6522852,21214,80498930
CLUSTERS_8_REP_10,0.262000,3064560,6522852,21214,80498930
CLUSTERS_8_REP_10,0.263000,3070814,6522810,21256,80492676
CLUSTERS_8_REP_10,0.264000,3089998,6522810,21256,80473492
CLUSTERS_8_REP_10,0.267000,3090780,6519636,24430,80472710
CLUSTERS_8_REP_10,0.268000,3123660,6508762,35304,80439830
CLUSTERS_8_REP_10,0.269000,3291118,6508762,35304,80272372
CLUSTERS_8_REP_10,0.270000,3289310,6508762,35304,80274180
CLUSTERS_8_REP_10,0.271000,3397638,6508762,35304,80165852
CLUSTERS_8_REP_10,0.274000,3400776,6455362,88704,80162714
CLUSTERS_8_REP_10,0.275000,3489228,6455326,88740,80074262
CLUSTERS_8_REP_10,0.276000,3490788,6455326,88740,80072702
CLUSTERS_8_REP_10,0.278000,3505166,6455392,88674,80058324
CLUSTERS_8_REP_10,0.279000,3611660,6455392,88674,79951830
CLUSTERS_8_REP_10,0.282000,3663686,6455392,88674,79899804
CLUSTERS_8_REP_10,0.286000,3662982,6455360,88706,79900508
CLUSTERS_8_REP_10,0.287000,3664506,6455360,88706,79898984
CLUSTERS_8_REP_10,0.290000,3691578,6455326,88740,79871912
CLUSTERS_8_REP_10,0.292000,3695500,6455326,88740,79867990
CLUSTERS_8_REP_10,0.295000,3697868,6455326,88740,79865622
CLUSTERS_8_REP_10,0.296000,3698232,6455326,88740,79865258
CLUSTERS_8_REP_10,0.298000,3767542,6455326,88740,79795948
CLUSTERS_8_REP_10,0.300000,3769102,6455326,88740,79794388
CLUSTERS_8_REP_10,0.302000,3769884,6438950,105116,79793606
CLUSTERS_8_REP_10,0.304000,3802422,6438812,105254,79761068
CLUSTERS_8_REP_10,0.305000,3799650,6438832,105234,79763840
CLUSTERS_8_REP_10,0.307000,3933246,6438812,105254,79630244
CLUSTERS_8_REP_10,0.310000,3929648,6438812,105254,79633842
CLUSTERS_8_REP_10,0.311000,3931664,6438824,105242,79631826
CLUSTERS_8_REP_10,0.325000,3937928,6438824,105242,79625562
CLUSTERS_8_REP_10,0.328000,3939402,6438802,105264,79624088
CLUSTERS_8_REP_10,0.329000,4158524,6438802,105264,79404966
CLUSTERS_8_REP_10,0.330000,4165664,6438822,105244,79397826
CLUSTERS_8_REP_10,0.333000,4207984,6438790,105276,79355506
CLUSTERS_8_REP_10,0.337000,4492732,6393934,150132,79070758
CLUSTERS_8_REP_10,0.343000,4687676,6393934,150132,78875814
CLUSTERS_8_REP_10,0.346000,4867514,6393984,150082,78695976
CLUSTERS_8_REP_10,0.351000,4875734,6394004,150062,78687756
CLUSTERS_8_REP_10,0.354000,4868632,6394004,150062,78694858
CLUSTERS_8_REP_10,0.360000,4859914,6393942,150124,78703576
CLUSTERS_8_REP_10,0.374000,5232414,6393942,150124,78331076
CLUSTERS_8_REP_10,0.380000,5368474,6394094,149972,78195016
CLUSTERS_8_REP_10,0.382000,5444434,6393066,151000,78119056
CLUSTERS_8_REP_10,0.385000,5835666,6393066,151000,77727824
CLUSTERS_8_REP_10,0.401000,5842322,6393034,151032,77721168
CLUSTERS_8_REP_10,0.403000,6142634,6393000,151066,77420856
CLUSTERS_8_REP_10,0.414000,6136040,6393000,151066,77427450
CLUSTERS_8_REP_10,0.419000,6139882,6393034,151032,77423608
CLUSTERS_8_REP_10,0.434000,6145052,6393012,151054,77418438
CLUSTERS_8_REP_10,0.439000,6153436,6392980,151086,77410054
CLUSTERS_8_REP_10,0.441000,6550032,5944050,600016,77013458
CLUSTERS_8_REP_10,0.442000,6936600,5944050,600016,76626890
CLUSTERS_8_REP_10,0.450000,7253076,5944050,600016,76310414
CLUSTERS_8_REP_10,0.452000,7557784,5936196,607870,76005706
CLUSTERS_8_REP_10,0.457000,7548600,5924772,619294,76014890
CLUSTERS_8_REP_10,0.460000,7555068,5924772,619294,76008422
CLUSTERS_8_REP_10,0.490000,8137080,5924772,619294,75426410
CLUSTERS_8_REP_10,0.518000,9729078,5924772,619294,73834412
CLUSTERS_8_REP_10,0.523000,10126230,5924772,619294,73437260
CLUSTERS_8_REP_10,0.530000,10016780,5924772,619294,73546710
CLUSTERS_8_REP_10,0.552000,10663970,5924772,619294,72899520
CLUSTERS_8_REP_10,0.555000,10689882,5924772,619294,72873608
CLUSTERS_8_REP_10,0.557000,11616882,5924772,619294,71946608
CLUSTERS_8_REP_10,0.605000,12539522,5924772,619294,71023968
CLUSTERS_8_REP_10,0.632000,13766876,5924772,619294,69796614
CLUSTERS_8_REP_10,0.634000,15040636,5382132,1161934,68522854
CLUSTERS_8_REP_10,0.680000,18230120,5382132,1161934,65333370
CLUSTERS_8_REP_10,0.734000,21620460,5382132,1161934,61943030
CLUSTERS_8_REP_10,0.741000,21975340,4590306,1953760,61588150
CLUSTERS_8_REP_10,0.760000,28230032,4106214,2437852,55333458
CLUSTERS_8_REP_10,0.830000,31932820,3684240,2859826,51630670
CLUSTERS_8_REP_10,0.937000,42364820,2892414,3651652,41198670
CLUSTERS_8_REP_10,0.964000,49474292,1865682,4678384,34089198
CLUSTERS_8_REP_10,1.089000,61713060,1010310,5533756,21850430
CLUSTERS_8_REP_11,0.000000,0,357010,0,20807590
CLUSTERS_8_REP_11,0.009000,2,357010,0,20807588
CLUSTERS_8_REP_11,0.010000,4,357010,0,20807586
CLUSTERS_8_REP_11,0.012000,8,357010,0,20807582
CLUSTERS_8_REP_11,0.013000,12,357010,0,20807578
CLUSTERS_8_REP_11,0.014000,24,357010,0,20807566
CLUSTERS_8_REP_11,0.015000,32,357010,0,20807558
CLUSTERS_8_REP_11,0.016000,48,357010,0,20807542
CLUSTERS_8_REP_11,0.017000,74,357010,0,20807516
CLUSTERS_8_REP_11,0.018000,104,357010,0,20807486
CLUSTERS_8_REP_11,0.019000,136,357010,0,20807454
CLUSTERS_8_REP_11,0.020000,172,357010,0,20807418
CLUSTERS_8_REP_11,0.021000,232,357010,0,20807358
CLUSTERS_8_REP_11,0.022000,314,357008,2,20807276
CLUSTERS_8_REP_11,0.023000,378,357008,2,20807212
CLUSTERS_8_REP_11,0.024000,506,357008,2,20807084
CLUSTERS_8_REP_11,0.025000,640,357004,6,20806950
CLUSTERS_8_REP_11,0.026000,772,357008,2,20806818
CLUSTERS_8_REP_11,0.027000,970,357008,2,20806620
CLUSTERS_8_REP_11,0.028000,1236,357008,2,20806354
CLUSTERS_8_REP_11,0.029000,1580,357008,2,20806010
CLUSTERS_8_REP_11,0.030000,1868,357008,2,20805722
CLUSTERS_8_REP_11,0.031000,2090,357008,2,20805500
CLUSTERS_8_REP_11,0.032000,2460,357008,2,20805130
CLUSTERS_8_REP_11,0.033000,2962,357004,6,20804628
CLUSTERS_8_REP_11,0.034000,3474,357004,6,20804116
CLUSTERS_8_REP_11,0.035000,3920,357004,6,20803670
CLUSTERS_8_REP_11,0.036000,4550,357004,6,20803040
CLUSTERS_8_REP_11,0.037000,5114,357004,6,20802476
CLUSTERS_8_REP_11,0.038000,5974,356996,14,20801616
CLUSTERS_8_REP_11,0.039000,6684,356996,14,20800906
CLUSTERS_8_REP_11,0.040000,7576,356986,24,20800014
CLUSTERS_8_REP_11,0.041000,8458,356992,18,20799132
CLUSTERS_8_REP_11,0.042000,9184,356972,38,20798406
CLUSTERS_8_REP_11,0.043000,10312,356972,38,20797278
CLUSTERS_8_REP_11,0.044000,11630,356942,68,20795960
CLUSTERS_8_REP_11,0.045000,12050,356942,68,20795540
CLUSTERS_8_REP_11,0.046000,13866,356980,30,20793724
CLUSTERS_8_REP_11,0.047000,14308,356982,28,20793282
CLUSTERS_8_REP_11,0.048000,15908,356982,28,20791682
CLUSTERS_8_REP_11,0.049000,17208,356982,28,20790382
CLUSTERS_8_REP_11,0.050000,19422,356974,36,20788168
CLUSTERS_8_REP_11,0.051000,21586,356956,54,20786004
CLUSTERS_8_REP_11,0.052000,24770,356948,62,20782820
CLUSTERS_8_REP_11,0.053000,24986,356948,62,20782604
CLUSTERS_8_REP_11,0.054000,27736,356872,138,20779854
CLUSTERS_8_REP_11,0.055000,29288,356824,186,20778302
CLUSTERS_8_REP_11,0.056000,30884,356824,186,20776706
CLUSTERS_8_REP_11,0.057000,34176,356824,186,20773414
CLUSTERS_8_REP_11,0.058000,35882,356858,152,20771708
CLUSTERS_8_REP_11,0.059000,39606,356858,152,20767984
CLUSTERS_8_REP_11,0.060000,43988,356836,174,20763602
CLUSTERS_8_REP_11,0.061000,48406,356836,174,20759184
CLUSTERS_8_REP_11,0.062000,52692,356836,174,20754898
CLUSTERS_8_REP_11,0.063000,56774,356836,174,20750816
CLUSTERS_8_REP_11,0.064000,56486,356752,258,20751104
CLUSTERS_8_REP_11,0.065000,58880,356812,198,20748710
CLUSTERS_8_REP_11,0.066000,61236,356806,204,20746354
CLUSTERS_8_REP_11,0.067000,65598,356722,288,20741992
CLUSTERS_8_REP_11,0.068000,71272,356722,288,20736318
CLUSTERS_8_REP_11,0.069000,75808,356622,388,20731782
CLUSTERS_8_REP_11,0.070000,78092,356798,212,20729498
CLUSTERS_8_REP_11,0.071000,83958,356818,192,20723632
CLUSTERS_8_REP_11,0.072000,90042,356890,120,20717548
CLUSTERS_8_REP_11,0.073000,92420,356890,120,20715170
CLUSTERS_8_REP_11,0.074000,94968,356890,120,20712622
CLUSTERS_8_REP_11,0.075000,101984,356888,122,20705606
CLUSTERS_8_REP_11,0.076000,105004,356868,142,20702586
CLUSTERS_8_REP_11,0.077000,115308,356866,144,20692282
CLUSTERS_8_REP_11,0.078000,123844,356866,144,20683746
CLUSTERS_8_REP_11,0.079000,129354,356866,144,20678236
CLUSTERS_8_REP_11,0.080000,136498,356868,142,20671092
CLUSTERS_8_REP_11,0.081000,140708,356868,142,20666882
CLUSTERS_8_REP_11,0.082000,150298,356882,128,20657292
CLUSTERS_8_REP_11,0.083000,157144,356850,160,20650446
CLUSTERS_8_REP_11,0.084000,165088,356850,160,20642502
CLUSTERS_8_REP_11,0.085000,175082,356850,160,20632508
CLUSTERS_8_REP_11,0.086000,190016,356840,170,20617574
CLUSTERS_8_REP_11,0.087000,212900,356684,326,20594690
CLUSTERS_8_REP_11,0.088000,221852,356732,278,20585738
CLUSTERS_8_REP_11,0.089000,233214,356760,250,20574376
CLUSTERS_8_REP_11,0.090000,239344,356750,260,20568246
CLUSTERS_8_REP_11,0.091000,248228,356750,260,20559362
CLUSTERS_8_REP_11,0.092000,255966,356750,260,20551624
CLUSTERS_8_REP_11,0.093000,283262,356770,240,20524328
CLUSTERS_8_REP_11,0.094000,286892,356778,232,20520698
CLUSTERS_8_REP_11,0.095000,297882,356652,358,20509708
CLUSTERS_8_REP_11,0.096000,308812,356652,358,20498778
CLUSTERS_8_REP_11,0.097000,312080,356596,414,20495510
CLUSTERS_8_REP_11,0.098000,325452,356596,414,20482138
CLUSTERS_8_REP_11,0.099000,336134,356596,414,20471456
CLUSTERS_8_REP_11,0.100000,350278,356718,292,20457312
CLUSTERS_8_REP_11,0.101000,360122,356718,292,20447468
CLUSTERS_8_REP_11,0.102000,358226,356718,292,20449364
CLUSTERS_8_REP_11,0.103000,389258,356718,292,20418332
CLUSTERS_8_REP_11,0.104000,409604,356718,292,20397986
CLUSTERS_8_REP_11,0.105000,416916,356718,292,20390674
CLUSTERS_8_REP_11,0.106000,439412,356434,576,20368178
CLUSTERS_8_REP_11,0.107000,453390,356434,576,20354200
CLUSTERS_8_REP_11,0.108000,490692,356434,576,20316898
CLUSTERS_8_REP_11,0.109000,486406,356434,576,20321184
CLUSTERS_8_REP_11,0.110000,497534,356434,576,20310056
CLUSTERS_8_REP_11,0.111000,521484,356434,576,20286106
CLUSTERS_8_REP_11,0.112000,545774,356404,606,20261816
CLUSTERS_8_REP_11,0.113000,558894,356404,606,20248696
CLUSTERS_8_REP_11,0.114000,583244,356368,642,20224346
CLUSTERS_8_REP_11,0.115000,596994,356368,642,20210596
CLUSTERS_8_REP_11,0.116000,611616,356368,642,20195974
CLUSTERS_8_REP_11,0.117000,625382,356290,720,20182208
CLUSTERS_8_REP_11,0.118000,639146,356280,730,20168444
CLUSTERS_8_REP_11,0.119000,643048,356280,730,20164542
CLUSTERS_8_REP_11,0.120000,643096,356280,730,20164494
CLUSTERS_8_REP_11,0.121000,644736,356262,748,20162854
CLUSTERS_8_REP_11,0.122000,683880,356262,748,20123710
CLUSTERS_8_REP_11,0.123000,682886,356284,726,20124704
CLUSTERS_8_REP_11,0.124000,698748,356208,802,20108842
CLUSTERS_8_REP_11,0.126000,724786,356208,802,20082804
CLUSTERS_8_REP_11,0.127000,765954,356206,804,20041636
CLUSTERS_8_REP_11,0.128000,765954,356206,804,20041636
CLUSTERS_8_REP_11,0.129000,777354,356206,804,20030236
CLUSTERS_8_REP_11,0.130000,792360,356206,804,20015230
CLUSTERS_8_REP_11,0.131000,921198,356206,804,19886392
CLUSTERS_8_REP_11,0.132000,921500,354114,2896,19886090
CLUSTERS_8_REP_11,0.133000,937862,354738,2272,19869728
CLUSTERS_8_REP_11,0.134000,938376,354220,2790,19869214
CLUSTERS_8_REP_11,0.135000,937456,355600,1410,19870134
CLUSTERS_8_REP_11,0.136000,949894,355606,1404,19857696
CLUSTERS_8_REP_11,0.137000,949298,355606,1404,19858292
CLUSTERS_8_REP_11,0.138000,949422,355600,1410,19858168
CLUSTERS_8_REP_11,0.139000,956666,355600,1410,19850924
CLUSTERS_8_REP_11,0.140000,982034,355600,1410,19825556
CLUSTERS_8_REP_11,0.141000,1003420,355540,1470,19804170
CLUSTERS_8_REP_11,0.142000,1003462,355540,1470,19804128
CLUSTERS_8_REP_11,0.143000,1003798,355540,1470,19803792
CLUSTERS_8_REP_11,0.144000,1004344,355540,1470,19803246
CLUSTERS_8_REP_11,0.145000,1025702,355432,1578,19781888
CLUSTERS_8_REP_11,0.146000,1029534,355432,1578,19778056
CLUSTERS_8_REP_11,0.147000,1046116,355534,1476,19761474
CLUSTERS_8_REP_11,0.148000,1047780,355522,1488,19759810
CLUSTERS_8_REP_11,0.149000,1054198,355522,1488,19753392
CLUSTERS_8_REP_11,0.150000,1066834,355522,1488,19740756
CLUSTERS_8_REP_11,0.151000,1086116,355522,1488,19721474
CLUSTERS_8_REP_11,0.152000,1099962,355522,1488,19707628
CLUSTERS_8_REP_11,0.153000,1130230,355520,1490,19677360
CLUSTERS_8_REP_11,0.154000,1148470,351692,5318,19659120
CLUSTERS_8_REP_11,0.155000,1148428,351692,5318,19659162
CLUSTERS_8_REP_11,0.157000,1148502,351616,5394,19659088
CLUSTERS_8_REP_11,0.158000,1148872,351616,5394,19658718
CLUSTERS_8_REP_11,0.160000,1167184,351616,5394,19640406
CLUSTERS_8_REP_11,0.163000,1173952,354188,2822,19633638
CLUSTERS_8_REP_11,0.165000,1189670,354188,2822,19617920
CLUSTERS_8_REP_11,0.166000,1201792,354188,2822,19605798
CLUSTERS_8_REP_11,0.167000,1207940,354188,2822,19599650
CLUSTERS_8_REP_11,0.169000,1212692,354188,2822,19594898
CLUSTERS_8_REP_11,0.170000,1294322,354188,2822,19513268
CLUSTERS_8_REP_11,0.171000,1326750,346632,10378,19480840
CLUSTERS_8_REP_11,0.172000,1320382,350220,6790,19487208
CLUSTERS_8_REP_11,0.173000,1337342,350220,6790,19470248
CLUSTERS_8_REP_11,0.176000,1337890,349986,7024,19469700
CLUSTERS_8_REP_11,0.177000,1357032,349986,7024,19450558
CLUSTERS_8_REP_11,0.178000,1358136,349986,7024,19449454
CLUSTERS_8_REP_11,0.182000,1362566,349986,7024,19445024
CLUSTERS_8_REP_11,0.184000,1380604,349986,7024,19426986
CLUSTERS_8_REP_11,0.186000,1389764,349986,7024,19417826
CLUSTERS_8_REP_11,0.188000,1396280,347100,9910,19411310
CLUSTERS_8_REP_11,0.189000,1395764,346866,10144,19411826
CLUSTERS_8_REP_11,0.191000,1466466,346866,10144,19341124
CLUSTERS_8_REP_11,0.194000,1499804,346866,10144,19307786
CLUSTERS_8_REP_11,0.201000,1500378,346866,10144,19307212
CLUSTERS_8_REP_11,0.202000,1501422,346866,10144,19306168
CLUSTERS_8_REP_11,0.203000,1513842,342654,14356,19293748
CLUSTERS_8_REP_11,0.204000,1515002,342654,14356,19292588
CLUSTERS_8_REP_11,0.214000,1531856,342654,14356,19275734
CLUSTERS_8_REP_11,0.215000,1682996,342654,14356,19124594
CLUSTERS_8_REP_11,0.219000,1685388,338598,18412,19122202
CLUSTERS_8_REP_11,0.224000,1775926,338598,18412,19031664
CLUSTERS_8_REP_11,0.225000,1777074,338052,18958,19030516
CLUSTERS_8_REP_11,0.226000,1871838,338052,18958,18935752
CLUSTERS_8_REP_11,0.232000,1851330,338052,18958,18956260
CLUSTERS_8_REP_11,0.235000,1983792,338052,18958,18823798
CLUSTERS_8_REP_11,0.237000,2022670,338052,18958,18784920
CLUSTERS_8_REP_11,0.239000,2023366,337740,19270,18784224
CLUSTERS_8_REP_11,0.244000,2022414,337740,19270,18785176
CLUSTERS_8_REP_11,0.253000,2035386,334074,22936,18772204
CLUSTERS_8_REP_11,0.254000,2013192,334074,22936,18794398
CLUSTERS_8_REP_11,0.256000,2233788,334074,22936,18573802
CLUSTERS_8_REP_11,0.262000,2204838,327522,29488,18602752
CLUSTERS_8_REP_11,0.272000,2286956,327522,29488,18520634
CLUSTERS_8_REP_11,0.278000,2285388,327210,29800,18522202
CLUSTERS_8_REP_11,0.291000,2288794,327210,29800,18518796
CLUSTERS_8_REP_11,0.293000,2562970,327210,29800,18244620
CLUSTERS_8_REP_11,0.303000,2568886,327210,29800,18238704
CLUSTERS_8_REP_11,0.306000,2861134,327210,29800,17946456
CLUSTERS_8_REP_11,0.313000,2857316,327210,29800,17950274
CLUSTERS_8_REP_11,0.325000,2855854,327210,29800,17951736
CLUSTERS_8_REP_11,0.339000,3358066,327210,29800,17449524
CLUSTERS_8_REP_11,0.356000,3591478,302406,54604,17216112
CLUSTERS_8_REP_11,0.396000,3864322,327210,29800,16943268
CLUSTERS_8_REP_11,0.411000,3957296,327210,29800,16850294
CLUSTERS_8_REP_11,0.463000,4249426,327210,29800,16558164
CLUSTERS_8_REP_11,0.464000,4665552,283608,73402,16142038
CLUSTERS_8_REP_11,0.469000,5067102,240318,116692,15740488
CLUSTERS_8_REP_11,0.493000,6246822,240318,116692,14560768
CLUSTERS_8_REP_11,0.512000,6944772,240318,116692,13862818
CLUSTERS_8_REP_11,0.546000,9018228,240318,116692,11789362
CLUSTERS_8_REP_11,0.575000,10027972,240318,116692,10779618
CLUSTERS_8_REP_11,0.579000,9196180,196716,160294,11611410
CLUSTERS_8_REP_11,0.624000,10517830,196716,160294,10289760
CLUSTERS_8_REP_11,0.700000,11710630,114816,242194,9096960
CLUSTERS_8_REP_11,0.715000,16603910,40560,316450,4203680
CLUSTERS_8_REP_11,0.744000,18274180,23166,333844,2533410
CLUSTERS_8_REP_12,0.000000,0,261506,0,32211396
CLUSTERS_8_REP_12,0.011000,2,261506,0,32211394
CLUSTERS_8_REP_12,0.012000,8,261506,0,32211388
CLUSTERS_8_REP_12,0.013000,18,261506,0,32211378
CLUSTERS_8_REP_12,0.014000,28,261506,0,32211368
CLUSTERS_8_REP_12,0.015000,38,261506,0,32211358
CLUSTERS_8_REP_12,0.016000,50,261506,0,32211346
CLUSTERS_8_REP_12,0.017000,64,261506,0,32211332
CLUSTERS_8_REP_12,0.018000,86,261506,0,32211310
